order_id,order_date,customer_id,country,category,product,price,quantity,discount,returned,revenue
O100513,2024-03-31,C1834,Australia,Clothing,T-Shirt,20.02,4,0.05,0,76.08
O101874,2024-03-31,C1223,USA,Electronics,Headphones,1042.77,4,0.06,0,3920.82
O100070,2024-03-31,C1325,Canada,Grocery,Cereal,20.68,3,0.13,0,53.97
O100423,2024-04-01,C1860,Germany,Home,Lamp,107.14,1,0.13,0,93.21
O100603,2024-04-01,C1504,Germany,Grocery,Pasta,12.69,1,0.08,0,11.67
O101960,2024-04-01,C1896,UK,Beauty,Shampoo,67.15,2,0.12,0,118.18
O102453,2024-04-01,C1875,India,Clothing,Shoes,27.06,2,0.14,0,46.54
O100598,2024-04-02,C1976,India,Grocery,Pasta,31.79,4,0.12,1,111.9
O100982,2024-04-02,C1503,Canada,Clothing,Jacket,48.39,3,0.03,0,140.81
O100010,2024-04-03,C1451,India,Home,Lamp,156.61,3,0.13,0,408.75
O101497,2024-04-03,C1257,India,Clothing,Shoes,69.47,3,0.07,0,193.82
O101749,2024-04-03,C1782,Canada,Electronics,Smartwatch,798.46,1,0.16,0,670.71
O101812,2024-04-03,C1827,USA,Grocery,Pasta,38.55,4,0.02,0,151.12
O100815,2024-04-03,C1203,USA,Clothing,Shoes,31.82,3,0.02,0,93.55
O101378,2024-04-03,C1726,UK,Beauty,Moisturizer,47.54,2,0.03,0,92.23
O101395,2024-04-03,C1266,USA,Home,Vacuum,47.94,4,0.04,0,184.09
O101373,2024-04-04,C1901,USA,Clothing,Shoes,69.52,2,0.05,0,132.09
O102493,2024-04-04,C1456,India,Home,Lamp,36.53,2,0.1,0,65.75
O100900,2024-04-04,C1649,USA,Clothing,Shoes,61.12,4,0.09,0,222.48
O101876,2024-04-04,C1487,India,Home,Chair,59.3,1,0.12,0,52.18
O101583,2024-04-04,C1708,Canada,Electronics,Laptop,1138.28,2,0.09,0,2071.67
O100250,2024-04-04,C1881,USA,Beauty,Moisturizer,87.97,4,0.05,0,334.29
O100023,2024-04-04,C1100,India,Clothing,Shoes,69.99,2,0.05,0,132.98
O100118,2024-04-05,C1739,Canada,Electronics,Phone,707.05,1,0.07,0,657.56
O100565,2024-04-05,C1868,USA,Grocery,Cereal,31.51,1,0.11,0,28.04
O100587,2024-04-05,C1271,USA,Grocery,Coffee,12.57,3,0.09,0,34.32
O102147,2024-04-05,C1911,India,Clothing,T-Shirt,41.73,4,0.13,0,145.22
O100909,2024-04-06,C1175,USA,Electronics,Phone,941.72,2,0.06,0,1770.43
O100071,2024-04-06,C1939,India,Grocery,Pasta,9.23,2,0.07,0,17.17
O101908,2024-04-06,C1737,India,Electronics,Headphones,544.39,2,0.0,0,1088.78
O100109,2024-04-06,C1613,USA,Electronics,Laptop,605.25,1,0.1,0,544.72
O101274,2024-04-07,C1138,USA,Clothing,Jacket,35.89,2,0.0,0,71.78
O102139,2024-04-07,C1719,India,Home,Lamp,34.7,2,0.01,0,68.71
O101462,2024-04-07,C1339,UK,Home,Chair,168.57,1,0.1,0,151.71
O102087,2024-04-07,C1062,India,Electronics,Smartwatch,556.38,2,0.06,1,1045.99
O101959,2024-04-07,C1480,India,Beauty,Shampoo,34.27,4,0.1,0,123.37
O102143,2024-04-07,C1491,India,Grocery,Olive Oil,32.18,3,0.0,0,96.54
O100194,2024-04-08,C1217,Germany,Grocery,Pasta,13.36,4,0.17,0,44.36
O102530,2024-04-09,C1392,Canada,Clothing,T-Shirt,92.65,3,0.11,0,247.38
O102843,2024-04-09,C1236,USA,Clothing,T-Shirt,80.23,2,0.09,0,146.02
O102009,2024-04-09,C1466,UK,Electronics,Laptop,693.41,4,0.06,0,2607.22
O102136,2024-04-10,C1459,Germany,Beauty,Perfume,85.77,2,0.0,0,171.54
O101143,2024-04-10,C1615,Australia,Grocery,Olive Oil,14.08,1,0.12,0,12.39
O100673,2024-04-10,C1042,UK,Electronics,Phone,609.47,3,0.05,0,1736.99
O102967,2024-04-10,C1846,India,Grocery,Cereal,29.47,3,0.03,0,85.76
O101889,2024-04-10,C1131,India,Clothing,Shoes,54.71,4,0.05,0,207.9
O101918,2024-04-10,C1005,India,Home,Vacuum,129.75,3,0.08,0,358.11
O100007,2024-04-11,C1875,India,Electronics,Phone,330.84,1,0.0,0,330.84
O102044,2024-04-11,C1666,India,Grocery,Olive Oil,16.09,3,0.13,0,41.99
O101344,2024-04-11,C1718,India,Clothing,Jeans,88.87,3,0.04,0,255.95
O101100,2024-04-11,C1361,India,Home,Vacuum,30.28,2,0.0,1,60.56
O102602,2024-04-11,C1857,Germany,Clothing,Jacket,107.56,2,0.08,0,197.91
O101954,2024-04-11,C1499,India,Electronics,Laptop,305.85,2,0.01,0,605.58
O101951,2024-04-11,C1625,India,Electronics,Headphones,1120.11,4,0.01,0,4435.64
O102407,2024-04-12,C1144,USA,Beauty,Serum,45.5,2,0.03,0,88.27
O100770,2024-04-12,C1678,India,Home,Chair,180.18,3,0.06,0,508.11
O100947,2024-04-13,C1150,UK,Home,Blender,243.54,1,0.07,0,226.49
O102554,2024-04-13,C1993,USA,Grocery,Pasta,19.95,4,0.1,0,71.82
O101012,2024-04-13,C1852,USA,Clothing,Shoes,65.03,4,0.09,0,236.71
O102206,2024-04-13,C1984,India,Beauty,Perfume,89.22,3,0.07,0,248.92
O100456,2024-04-13,C1823,India,Grocery,Coffee,35.81,1,0.09,0,32.59
O101733,2024-04-14,C1493,India,Grocery,Coffee,15.04,4,0.14,0,51.74
O100251,2024-04-14,C1004,Australia,Home,Blender,158.89,2,0.08,0,292.36
O100740,2024-04-14,C1011,Australia,Home,Chair,88.33,4,0.0,0,353.32
O101025,2024-04-15,C1548,Germany,Beauty,Shampoo,62.79,4,0.09,0,228.56
O101845,2024-04-15,C1848,India,Beauty,Perfume,23.37,3,0.07,0,65.2
O102996,2024-04-15,C1836,USA,Home,Vacuum,230.17,4,0.09,0,837.82
O100317,2024-04-15,C1273,Germany,Clothing,Jacket,79.25,1,0.15,0,67.36
O100548,2024-04-15,C1341,Australia,Beauty,Moisturizer,57.72,4,0.08,0,212.41
O101998,2024-04-15,C1093,India,Electronics,Laptop,680.42,2,0.13,0,1183.93
O102966,2024-04-15,C1205,India,Home,Blender,53.37,4,0.06,0,200.67
O100157,2024-04-16,C1011,USA,Electronics,Laptop,932.65,1,0.12,0,820.73
O102311,2024-04-16,C1551,Canada,Home,Chair,92.9,1,0.1,0,83.61
O100087,2024-04-16,C1053,Canada,Electronics,Smartwatch,1048.89,4,0.09,0,3817.96
O102174,2024-04-17,C1953,India,Electronics,Smartwatch,661.52,1,0.03,0,641.67
O101699,2024-04-17,C1214,India,Grocery,Pasta,20.68,1,0.0,0,20.68
O100235,2024-04-17,C1048,India,Beauty,Shampoo,37.08,1,0.15,1,31.52
O100142,2024-04-17,C1673,India,Clothing,Jeans,31.31,1,0.03,0,30.37
O100204,2024-04-17,C1433,Canada,Clothing,Shoes,90.22,4,0.09,0,328.4
O100346,2024-04-18,C1351,India,Electronics,Headphones,893.5,4,0.03,0,3466.78
O100724,2024-04-18,C1518,India,Grocery,Pasta,25.3,2,0.03,0,49.08
O101365,2024-04-18,C1043,USA,Home,Chair,244.38,1,0.08,0,224.83
O102922,2024-04-18,C1529,Canada,Electronics,Laptop,772.99,4,0.09,0,2813.68
O100702,2024-04-18,C1831,Australia,Beauty,Serum,59.22,1,0.04,0,56.85
O100374,2024-04-18,C1727,UK,Grocery,Coffee,9.84,4,0.11,0,35.03
O100394,2024-04-19,C1264,UK,Electronics,Laptop,1149.81,1,0.05,0,1092.32
O102734,2024-04-19,C1299,USA,Beauty,Serum,87.64,1,0.0,0,87.64
O100028,2024-04-19,C1552,Australia,Grocery,Olive Oil,5.21,2,0.08,0,9.59
O100933,2024-04-19,C1247,Australia,Beauty,Shampoo,82.76,4,0.11,0,294.63
O102246,2024-04-20,C1962,Canada,Electronics,Phone,564.53,2,0.05,0,1072.61
O102395,2024-04-20,C1914,India,Beauty,Serum,31.76,4,0.03,0,123.23
O100987,2024-04-20,C1832,Australia,Clothing,Jacket,88.41,2,0.18,0,144.99
O102824,2024-04-20,C1595,India,Grocery,Coffee,29.13,4,0.12,0,102.54
O101076,2024-04-20,C1139,India,Grocery,Cereal,23.12,1,0.14,0,19.88
O102457,2024-04-20,C1312,Germany,Grocery,Cereal,6.22,2,0.16,0,10.45
O102441,2024-04-20,C1135,UK,Grocery,Olive Oil,5.84,3,0.09,1,15.94
O100031,2024-04-20,C1495,Canada,Clothing,T-Shirt,110.92,1,0.0,0,110.92
O100953,2024-04-20,C1736,India,Electronics,Smartwatch,680.77,1,0.15,0,578.65
O100594,2024-04-20,C1161,UK,Clothing,Shoes,96.09,3,0.02,0,282.5
O100512,2024-04-20,C1003,Canada,Grocery,Olive Oil,5.3,2,0.13,0,9.22
O101160,2024-04-21,C1498,India,Home,Chair,152.22,1,0.12,0,133.95
O102442,2024-04-21,C1791,Canada,Grocery,Coffee,36.42,2,0.09,0,66.28
O102546,2024-04-21,C1068,Canada,Electronics,Headphones,547.55,2,0.09,0,996.54
O100966,2024-04-21,C1160,Australia,Grocery,Olive Oil,15.32,2,0.1,0,27.58
O101851,2024-04-21,C1730,Canada,Beauty,Moisturizer,78.9,1,0.09,0,71.8
O101199,2024-04-21,C1353,India,Beauty,Perfume,61.5,1,0.1,0,55.35
O100063,2024-04-21,C1727,UK,Beauty,Perfume,43.97,3,0.0,0,131.91
O100275,2024-04-21,C1209,USA,Beauty,Perfume,19.16,4,0.06,0,72.04
O100307,2024-04-21,C1559,UK,Clothing,Jeans,42.86,4,0.11,0,152.58
O101124,2024-04-22,C1413,Australia,Beauty,Shampoo,71.04,1,0.1,0,63.94
O100858,2024-04-22,C1480,India,Electronics,Laptop,627.04,1,0.05,0,595.69
O101558,2024-04-22,C1124,USA,Home,Blender,165.12,4,0.0,0,660.48
O102733,2024-04-23,C1988,UK,Home,Blender,223.12,1,0.04,0,214.2
O102563,2024-04-24,C1493,India,Home,Vacuum,110.59,1,0.07,0,102.85
O102860,2024-04-24,C1587,USA,Beauty,Serum,30.2,1,0.08,0,27.78
O102243,2024-04-25,C1871,India,Beauty,Serum,24.4,3,0.09,0,66.61
O100640,2024-04-25,C1762,Germany,Electronics,Smartwatch,744.18,3,0.06,0,2098.59
O101880,2024-04-25,C1228,UK,Home,Blender,163.32,1,0.18,0,133.92
O100264,2024-04-25,C1735,Australia,Home,Vacuum,116.8,1,0.07,0,108.62
O101381,2024-04-26,C1788,USA,Electronics,Phone,322.9,4,0.09,0,1175.36
O101688,2024-04-26,C1829,UK,Clothing,Jeans,48.32,3,0.02,0,142.06
O101105,2024-04-26,C1880,Australia,Home,Blender,82.41,1,0.12,0,72.52
O102562,2024-04-26,C1489,Australia,Grocery,Olive Oil,27.28,1,0.1,0,24.55
O101934,2024-04-26,C1307,Canada,Grocery,Olive Oil,12.37,3,0.1,0,33.4
O101793,2024-04-27,C1641,Australia,Electronics,Headphones,682.17,3,0.1,0,1841.86
O102171,2024-04-27,C1151,Australia,Grocery,Pasta,18.94,4,0.16,0,63.64
O102475,2024-04-27,C1452,India,Beauty,Shampoo,19.31,4,0.11,0,68.74
O101931,2024-04-27,C1254,Germany,Grocery,Coffee,28.8,1,0.1,0,25.92
O102801,2024-04-27,C1107,India,Grocery,Coffee,27.58,3,0.0,1,82.74
O101984,2024-04-27,C1271,India,Beauty,Moisturizer,38.98,3,0.12,1,102.91
O102058,2024-04-27,C1480,UK,Electronics,Smartwatch,1066.13,3,0.1,0,2878.55
O100457,2024-04-28,C1946,India,Electronics,Headphones,1164.81,4,0.15,0,3960.35
O102951,2024-04-28,C1555,Canada,Electronics,Phone,658.57,3,0.05,0,1876.92
O101357,2024-04-28,C1479,India,Grocery,Olive Oil,5.42,4,0.08,0,19.95
O100123,2024-04-29,C1832,India,Clothing,Jeans,50.86,2,0.14,0,87.48
O102659,2024-04-29,C1070,Canada,Electronics,Smartwatch,872.06,4,0.1,0,3139.42
O101982,2024-04-29,C1472,USA,Grocery,Pasta,39.43,3,0.1,0,106.46
O100718,2024-04-29,C1375,Canada,Home,Vacuum,30.82,2,0.09,0,56.09
O100038,2024-04-29,C1891,India,Clothing,Jacket,93.56,2,0.01,1,185.25
O102398,2024-04-29,C1674,India,Electronics,Smartwatch,886.07,4,0.09,0,3225.29
O101618,2024-04-29,C1856,India,Home,Blender,248.03,1,0.03,1,240.59
O102762,2024-04-29,C1193,Germany,Beauty,Shampoo,39.59,2,0.13,0,68.89
O101139,2024-04-29,C1918,India,Grocery,Coffee,15.67,2,0.11,0,27.89
O102742,2024-04-30,C1579,Canada,Clothing,T-Shirt,103.76,2,0.04,0,199.22
O102415,2024-04-30,C1140,Canada,Grocery,Cereal,20.46,4,0.09,0,74.47
O102445,2024-04-30,C1158,India,Beauty,Shampoo,78.86,3,0.0,0,236.58
O102823,2024-05-01,C1029,Canada,Grocery,Coffee,30.3,2,0.08,0,55.75
O100355,2024-05-02,C1595,USA,Home,Blender,45.96,4,0.04,0,176.49
O102098,2024-05-02,C1961,India,Grocery,Pasta,14.12,3,0.14,0,36.43
O102878,2024-05-02,C1385,India,Electronics,Laptop,571.44,1,0.07,0,531.44
O100608,2024-05-02,C1110,Australia,Grocery,Coffee,33.37,2,0.06,0,62.74
O102110,2024-05-02,C1057,Australia,Beauty,Moisturizer,74.51,1,0.12,0,65.57
O101681,2024-05-03,C1720,UK,Electronics,Phone,307.23,1,0.06,0,288.8
O102781,2024-05-03,C1409,India,Beauty,Shampoo,70.65,3,0.11,0,188.64
O101387,2024-05-03,C1756,USA,Grocery,Pasta,22.92,2,0.14,0,39.42
O101147,2024-05-03,C1645,USA,Grocery,Olive Oil,15.27,2,0.07,0,28.4
O100201,2024-05-03,C1823,India,Electronics,Laptop,706.84,4,0.11,0,2516.35
O101899,2024-05-04,C1119,India,Beauty,Shampoo,51.99,2,0.0,0,103.98
O102331,2024-05-04,C1784,India,Electronics,Laptop,766.06,2,0.18,0,1256.34
O101623,2024-05-04,C1832,Germany,Electronics,Laptop,353.4,4,0.17,0,1173.29
O100096,2024-05-04,C1676,USA,Electronics,Phone,527.89,1,0.06,0,496.22
O101255,2024-05-04,C1504,Canada,Grocery,Olive Oil,5.72,3,0.1,0,15.44
O101166,2024-05-04,C1673,India,Grocery,Olive Oil,26.13,3,0.0,0,78.39
O100300,2024-05-04,C1491,India,Electronics,Smartwatch,778.44,1,0.03,0,755.09
O102072,2024-05-05,C1492,Australia,Clothing,T-Shirt,66.67,1,0.04,0,64.0
O101102,2024-05-05,C1806,India,Beauty,Moisturizer,31.37,2,0.05,0,59.6
O101007,2024-05-05,C1548,India,Electronics,Phone,681.82,2,0.14,0,1172.73
O102173,2024-05-05,C1194,India,Beauty,Perfume,13.07,3,0.03,0,38.03
O101412,2024-05-06,C1206,Germany,Grocery,Olive Oil,14.07,4,0.08,0,51.78
O102314,2024-05-06,C1384,Australia,Beauty,Serum,70.7,4,0.04,0,271.49
O102590,2024-05-06,C1843,India,Electronics,Smartwatch,629.4,4,0.06,0,2366.54
O100017,2024-05-06,C1978,USA,Beauty,Moisturizer,41.57,2,0.09,0,75.66
O100475,2024-05-06,C1790,India,Grocery,Coffee,25.86,3,0.06,0,72.93
O100079,2024-05-07,C1532,UK,Home,Lamp,162.02,4,0.01,1,641.6
O100416,2024-05-07,C1602,India,Grocery,Coffee,31.17,3,0.0,0,93.51
O101185,2024-05-07,C1508,India,Grocery,Olive Oil,23.46,4,0.09,0,85.39
O102004,2024-05-07,C1660,India,Home,Blender,78.97,4,0.17,0,262.18
O101240,2024-05-07,C1206,Germany,Clothing,Jeans,110.58,2,0.07,0,205.68
O102857,2024-05-08,C1011,Germany,Beauty,Shampoo,67.0,4,0.09,0,243.88
O101967,2024-05-08,C1730,India,Clothing,Jacket,86.66,4,0.14,0,298.11
O102552,2024-05-08,C1280,India,Home,Chair,234.32,1,0.08,0,215.57
O101685,2024-05-08,C1438,USA,Electronics,Headphones,556.21,3,0.02,0,1635.26
O101737,2024-05-08,C1070,USA,Electronics,Laptop,880.51,1,0.08,0,810.07
O101052,2024-05-08,C1933,Germany,Grocery,Cereal,27.02,2,0.08,1,49.72
O102632,2024-05-08,C1011,Canada,Electronics,Smartwatch,669.15,3,0.15,0,1706.33
O102345,2024-05-08,C1238,USA,Grocery,Coffee,35.7,4,0.06,0,134.23
O101651,2024-05-09,C1531,UK,Grocery,Olive Oil,7.81,2,0.06,0,14.68
O101635,2024-05-09,C1720,UK,Electronics,Smartwatch,551.34,4,0.07,0,2050.98
O101448,2024-05-09,C1789,India,Electronics,Phone,527.31,3,0.12,0,1392.1
O100489,2024-05-10,C1557,UK,Grocery,Cereal,27.96,1,0.04,0,26.84
O101702,2024-05-11,C1510,USA,Clothing,Jeans,99.85,1,0.1,0,89.86
O102121,2024-05-11,C1082,Australia,Home,Lamp,226.42,2,0.06,1,425.67
O101179,2024-05-11,C1910,USA,Grocery,Pasta,33.53,2,0.1,0,60.35
O101604,2024-05-11,C1154,Canada,Electronics,Headphones,850.42,4,0.04,0,3265.61
O102791,2024-05-11,C1320,USA,Clothing,T-Shirt,64.33,4,0.15,0,218.72
O100392,2024-05-11,C1009,UK,Electronics,Headphones,566.07,4,0.12,0,1992.57
O100160,2024-05-11,C1554,India,Clothing,Jacket,55.47,3,0.15,0,141.45
O101132,2024-05-11,C1598,India,Home,Blender,51.24,1,0.1,0,46.12
O100283,2024-05-11,C1989,UK,Clothing,Shoes,44.2,4,0.07,0,164.42
O102010,2024-05-11,C1627,India,Grocery,Pasta,29.68,3,0.06,0,83.7
O101721,2024-05-12,C1379,India,Grocery,Coffee,15.83,2,0.08,0,29.13
O101159,2024-05-12,C1937,USA,Clothing,T-Shirt,107.63,2,0.04,0,206.65
O101119,2024-05-12,C1464,India,Clothing,Shoes,84.18,4,0.07,0,313.15
O102798,2024-05-13,C1617,UK,Home,Blender,234.22,3,0.06,0,660.5
O102842,2024-05-13,C1719,India,Beauty,Serum,50.22,4,0.0,0,200.88
O100090,2024-05-13,C1043,USA,Electronics,Headphones,646.55,4,0.15,0,2198.27
O100409,2024-05-13,C1403,USA,Beauty,Perfume,67.48,3,0.09,0,184.22
O102069,2024-05-13,C1945,USA,Electronics,Headphones,733.88,3,0.08,1,2025.51
O101878,2024-05-14,C1876,India,Home,Vacuum,93.76,3,0.12,0,247.53
O102222,2024-05-14,C1301,India,Grocery,Coffee,30.61,2,0.08,0,56.32
O101033,2024-05-14,C1138,UK,Electronics,Smartwatch,486.08,2,0.07,0,904.11
O102262,2024-05-14,C1548,USA,Home,Vacuum,72.92,3,0.15,0,185.95
O102183,2024-05-14,C1555,USA,Grocery,Coffee,29.92,4,0.08,0,110.11
O101009,2024-05-14,C1849,India,Clothing,T-Shirt,29.78,4,0.07,1,110.78
O100492,2024-05-14,C1504,USA,Clothing,T-Shirt,40.21,1,0.14,0,34.58
O102775,2024-05-14,C1128,Australia,Home,Vacuum,88.85,2,0.17,0,147.49
O100855,2024-05-14,C1282,Canada,Clothing,Jeans,116.44,2,0.08,0,214.25
O102508,2024-05-15,C1387,USA,Home,Chair,156.42,1,0.13,0,136.09
O100415,2024-05-15,C1358,Germany,Clothing,T-Shirt,98.44,1,0.08,0,90.56
O101436,2024-05-15,C1128,Australia,Beauty,Serum,42.64,4,0.09,0,155.21
O101109,2024-05-15,C1005,UK,Electronics,Headphones,762.96,1,0.09,0,694.29
O100941,2024-05-15,C1211,Canada,Clothing,T-Shirt,40.6,2,0.08,1,74.7
O101568,2024-05-16,C1449,India,Electronics,Headphones,1171.82,4,0.0,1,4687.28
O100976,2024-05-16,C1638,USA,Beauty,Serum,17.48,4,0.06,0,65.72
O100562,2024-05-16,C1305,USA,Grocery,Olive Oil,13.96,2,0.08,0,25.69
O100104,2024-05-17,C1137,India,Electronics,Headphones,1061.79,1,0.11,0,944.99
O100846,2024-05-17,C1366,Australia,Electronics,Smartwatch,574.25,1,0.07,0,534.05
O100112,2024-05-17,C1181,Canada,Electronics,Smartwatch,994.43,4,0.07,0,3699.28
O100756,2024-05-17,C1887,Canada,Home,Blender,106.31,2,0.07,0,197.74
O100774,2024-05-18,C1083,UK,Beauty,Serum,40.87,4,0.08,0,150.4
O100244,2024-05-18,C1158,India,Beauty,Perfume,25.66,2,0.12,0,45.16
O101571,2024-05-18,C1938,UK,Electronics,Headphones,677.17,2,0.0,0,1354.34
O102390,2024-05-18,C1490,USA,Home,Chair,117.13,1,0.1,0,105.42
O102581,2024-05-19,C1213,USA,Beauty,Shampoo,37.85,2,0.05,0,71.92
O102696,2024-05-19,C1470,Australia,Grocery,Olive Oil,11.73,1,0.06,0,11.03
O102052,2024-05-19,C1882,UK,Electronics,Laptop,629.19,4,0.17,0,2088.91
O100036,2024-05-19,C1235,USA,Home,Blender,200.41,3,0.05,0,571.17
O100519,2024-05-19,C1247,USA,Home,Blender,248.11,1,0.05,0,235.7
O102261,2024-05-19,C1310,USA,Grocery,Olive Oil,33.18,3,0.08,0,91.58
O100449,2024-05-20,C1748,India,Home,Blender,149.38,3,0.05,0,425.73
O100311,2024-05-20,C1089,Canada,Grocery,Coffee,29.06,4,0.12,0,102.29
O102432,2024-05-20,C1428,India,Grocery,Cereal,7.09,3,0.13,0,18.5
O100140,2024-05-20,C1733,UK,Grocery,Pasta,12.66,4,0.09,0,46.08
O101034,2024-05-20,C1697,Germany,Grocery,Cereal,11.99,1,0.0,0,11.99
O100715,2024-05-20,C1427,USA,Home,Vacuum,246.88,3,0.11,0,659.17
O101246,2024-05-20,C1143,Australia,Clothing,Jacket,94.19,1,0.11,0,83.83
O102511,2024-05-21,C1848,Australia,Grocery,Olive Oil,14.58,2,0.0,0,29.16
O101103,2024-05-21,C1847,Australia,Beauty,Serum,48.15,1,0.03,0,46.71
O101404,2024-05-21,C1954,Germany,Electronics,Phone,1191.34,3,0.11,0,3180.88
O100521,2024-05-22,C1278,Canada,Grocery,Cereal,15.88,4,0.06,0,59.71
O100713,2024-05-22,C1094,USA,Beauty,Perfume,12.36,1,0.0,0,12.36
O102394,2024-05-22,C1418,UK,Home,Blender,77.87,3,0.07,0,217.26
O102526,2024-05-22,C1778,Canada,Clothing,T-Shirt,21.6,1,0.08,0,19.87
O100651,2024-05-22,C1336,India,Grocery,Coffee,38.16,4,0.17,0,126.69
O102926,2024-05-22,C1479,USA,Home,Vacuum,130.29,1,0.04,0,125.08
O102805,2024-05-23,C1295,Australia,Home,Blender,55.52,1,0.02,0,54.41
O101803,2024-05-23,C1485,UK,Grocery,Coffee,20.26,3,0.13,0,52.88
O100053,2024-05-23,C1951,USA,Home,Blender,209.44,2,0.11,0,372.8
O101879,2024-05-23,C1848,India,Grocery,Cereal,28.06,1,0.16,0,23.57
O100234,2024-05-24,C1832,USA,Grocery,Coffee,10.53,4,0.07,0,39.17
O100164,2024-05-24,C1646,Germany,Home,Blender,34.16,3,0.11,0,91.21
O101991,2024-05-24,C1285,India,Grocery,Cereal,14.61,4,0.03,0,56.69
O102014,2024-05-24,C1713,Canada,Home,Lamp,23.42,4,0.12,0,82.44
O100198,2024-05-25,C1392,India,Home,Blender,186.43,3,0.1,1,503.36
O100188,2024-05-25,C1411,India,Electronics,Headphones,696.69,3,0.05,0,1985.57
O101610,2024-05-25,C1074,Australia,Home,Blender,31.17,1,0.03,0,30.23
O100030,2024-05-25,C1302,Canada,Grocery,Coffee,7.21,3,0.09,0,19.68
O100796,2024-05-25,C1573,Canada,Home,Blender,122.72,1,0.14,0,105.54
O100590,2024-05-25,C1937,Australia,Electronics,Phone,621.24,3,0.01,0,1845.08
O100493,2024-05-25,C1474,UK,Home,Blender,148.09,4,0.07,0,550.89
O102848,2024-05-25,C1362,India,Electronics,Smartwatch,456.7,2,0.05,0,867.73
O100270,2024-05-26,C1389,India,Beauty,Moisturizer,15.03,4,0.18,0,49.3
O100315,2024-05-26,C1356,India,Electronics,Laptop,996.28,1,0.09,0,906.61
O101543,2024-05-26,C1113,India,Beauty,Moisturizer,50.42,2,0.05,0,95.8
O101087,2024-05-26,C1051,India,Grocery,Coffee,25.13,3,0.0,0,75.39
O100351,2024-05-27,C1426,Canada,Beauty,Moisturizer,57.89,2,0.1,0,104.2
O100544,2024-05-27,C1211,Germany,Electronics,Smartwatch,799.38,2,0.09,0,1454.87
O100819,2024-05-27,C1097,UK,Grocery,Cereal,7.88,4,0.0,0,31.52
O101595,2024-05-27,C1467,Australia,Home,Blender,138.33,2,0.05,0,262.83
O100676,2024-05-27,C1487,USA,Beauty,Moisturizer,47.77,4,0.13,0,166.24
O102349,2024-05-28,C1821,India,Beauty,Perfume,51.75,3,0.1,0,139.72
O102678,2024-05-28,C1310,India,Clothing,Jeans,66.82,2,0.1,0,120.28
O101022,2024-05-28,C1625,India,Home,Blender,22.32,3,0.11,0,59.59
O102541,2024-05-28,C1790,Germany,Clothing,Shoes,27.59,2,0.13,0,48.01
O102168,2024-05-29,C1009,India,Electronics,Smartwatch,1016.99,1,0.17,0,844.1
O101504,2024-05-29,C1549,Australia,Grocery,Coffee,5.74,2,0.07,0,10.68
O102151,2024-05-29,C1471,Germany,Clothing,Shoes,90.84,1,0.0,0,90.84
O101860,2024-05-29,C1037,India,Home,Vacuum,122.46,2,0.06,0,230.22
O102219,2024-05-29,C1877,UK,Home,Lamp,193.86,2,0.11,0,345.07
O100266,2024-05-30,C1121,India,Clothing,T-Shirt,26.27,1,0.03,0,25.48
O100757,2024-05-30,C1058,India,Electronics,Laptop,1185.77,4,0.03,0,4600.79
O102485,2024-05-30,C1005,India,Home,Vacuum,190.09,2,0.12,0,334.56
O100388,2024-05-30,C1450,Canada,Beauty,Perfume,33.41,1,0.19,0,27.06
O101534,2024-05-30,C1507,India,Grocery,Cereal,25.93,1,0.0,0,25.93
O101180,2024-05-30,C1381,India,Electronics,Phone,376.26,2,0.07,0,699.84
O101384,2024-05-30,C1803,India,Electronics,Headphones,1096.39,4,0.04,0,4210.14
O102216,2024-05-30,C1764,UK,Beauty,Perfume,42.41,1,0.04,0,40.71
O102348,2024-05-31,C1654,India,Grocery,Olive Oil,35.12,1,0.08,0,32.31
O102813,2024-05-31,C1489,UK,Beauty,Moisturizer,19.21,4,0.03,0,74.53
O100871,2024-05-31,C1594,India,Home,Blender,158.58,1,0.13,0,137.96
O101248,2024-05-31,C1821,UK,Grocery,Coffee,10.24,2,0.0,0,20.48
O101650,2024-05-31,C1117,Canada,Beauty,Serum,54.38,2,0.04,0,104.41
O100484,2024-05-31,C1552,USA,Grocery,Coffee,11.49,4,0.04,0,44.12
O101829,2024-05-31,C1908,India,Electronics,Phone,758.53,1,0.07,0,705.43
O101953,2024-05-31,C1275,USA,Home,Vacuum,134.44,1,0.08,0,123.68
O101866,2024-05-31,C1047,Canada,Beauty,Perfume,41.85,1,0.11,0,37.25
O102825,2024-05-31,C1677,India,Clothing,Shoes,116.66,4,0.11,0,415.31
O100746,2024-06-01,C1139,Canada,Grocery,Coffee,7.08,3,0.13,0,18.48
O100593,2024-06-01,C1442,India,Grocery,Pasta,13.92,4,0.09,0,50.67
O100278,2024-06-01,C1301,Canada,Beauty,Moisturizer,31.29,1,0.09,1,28.47
O101985,2024-06-02,C1886,Australia,Electronics,Smartwatch,586.74,4,0.08,0,2159.2
O101157,2024-06-02,C1234,Australia,Home,Blender,248.72,3,0.12,1,656.62
O100478,2024-06-02,C1398,India,Home,Lamp,165.57,3,0.04,0,476.84
O102306,2024-06-02,C1856,India,Grocery,Olive Oil,10.56,2,0.11,0,18.8
O102418,2024-06-03,C1127,USA,Home,Vacuum,121.19,1,0.08,0,111.49
O101419,2024-06-03,C1370,Germany,Grocery,Pasta,5.59,2,0.07,0,10.4
